2026-09-26 06:55:38 | INFO     | restful_booker.api.http | HTTP request | method=POST | url=https://automationintesting.online/api/auth/login | params={} | headers={"Accept":"application/json","Accept-Encoding":"gzip, deflate","Connection":"keep-alive","Content-Type":"application/json","User-Agent":"python-requests/2.34.2"} | cookies={} | body={"password":"<redacted>","username":"admin"}
2026-09-26 06:55:38 | INFO     | restful_booker.api.http | HTTP response | method=POST | url=https://automationintesting.online/api/auth/login | status=200 | elapsed_ms=350.5 | headers={"CF-RAY":"a4105d3a2af76707-DFW","Connection":"keep-alive","Content-Encoding":"gzip","Content-Type":"application/json","Date":"Sat, 26 Sep 2026 06:55:38 GMT","Nel":"{\"report_to\":\"cf-nel\",\"success_fraction\":0.0,\"max_age\":604800}","Report-To":"{\"group\":\"cf-nel\",\"max_age\":604800,\"endpoints\":[{\"url\":\"https://a.nel.cloudflare.com/report/v4?s=EPyLUFTLqB0pU3WSN4H5577%2F2%2BKW37ebNCmeK6kKEZ4SRgvksY8X%2F6Oru6J5mNH%2FdnI%2FGrrtiYwPXqymv4162QZQF5k6jwUwRnhMqX4ErG26og%2BIto9FU2g0LAho6wb0wQCNKb85%2Fw4YyJPvAg%3D%3D\"}]}","Server":"cloudflare","Transfer-Encoding":"chunked","alt-svc":"h3=\":443\"; ma=86400","cf-cache-status":"DYNAMIC","vary":"rsc, next-router-state-tree, next-router-prefetch, next-router-segment-prefetch","x-hikari-trace":"atl1.1v22","x-railway-edge":"atl1","x-railway-request-id":"DokT-SBHSPWJ-UWIaP71AA"} | body={"token":"<redacted>"}
2026-09-26 06:55:38 | INFO     | restful_booker.api.http | HTTP request | method=POST | url=https://automationintesting.online/api/room | params={} | headers={"Accept":"application/json","Accept-Encoding":"gzip, deflate","Connection":"keep-alive","Content-Type":"application/json","User-Agent":"python-requests/2.34.2"} | cookies={"token":"<redacted>"} | body={"accessible":true,"description":"Automated API lifecycle room eeecc9e7.","features":["TV","WiFi","Safe"],"image":"/images/room2.jpg","roomName":"api-eeecc9e7","roomPrice":175,"type":"Double"}
2026-09-26 06:55:39 | INFO     | restful_booker.api.http | HTTP response | method=POST | url=https://automationintesting.online/api/room | status=200 | elapsed_ms=159.0 | headers={"CF-RAY":"a4105d3c0cd56707-DFW","Connection":"keep-alive","Content-Encoding":"gzip","Content-Type":"application/json","Date":"Sat, 26 Sep 2026 06:55:39 GMT","Nel":"{\"report_to\":\"cf-nel\",\"success_fraction\":0.0,\"max_age\":604800}","Report-To":"{\"group\":\"cf-nel\",\"max_age\":604800,\"endpoints\":[{\"url\":\"https://a.nel.cloudflare.com/report/v4?s=QzBoicUuboNCdi6Yj%2BwvJd8Kch502TKBf2XKVQgmjwauW8wdqvC0DFgtUM6qd4t9vmETmqW54U32z3ofHq%2B0W%2BnPYLWIjB%2BiLAyERYuCmR39Q3iNs%2BfHo9zP56yEe09CENwbFzJ7Hh5x6B5Vcg%3D%3D\"}]}","Server":"cloudflare","Transfer-Encoding":"chunked","alt-svc":"h3=\":443\"; ma=86400","cf-cache-status":"DYNAMIC","vary":"rsc, next-router-state-tree, next-router-prefetch, next-router-segment-prefetch","x-hikari-trace":"atl1.1v22","x-railway-edge":"atl1","x-railway-request-id":"8dK2ll8xT1CK6R0cc9o55Q"} | body={"success":true}
2026-09-26 06:55:39 | INFO     | restful_booker.api.http | HTTP request | method=GET | url=https://automationintesting.online/api/room | params={} | headers={"Accept":"application/json","Accept-Encoding":"gzip, deflate","Connection":"keep-alive","User-Agent":"python-requests/2.34.2"} | cookies={} | body={}
2026-09-26 06:55:39 | INFO     | restful_booker.api.http | HTTP response | method=GET | url=https://automationintesting.online/api/room | status=200 | elapsed_ms=271.7 | headers={"CF-RAY":"a4105d3d5b75a014-DFW","Connection":"keep-alive","Content-Encoding":"gzip","Content-Type":"application/json","Date":"Sat, 26 Sep 2026 06:55:39 GMT","Nel":"{\"report_to\":\"cf-nel\",\"success_fraction\":0.0,\"max_age\":604800}","Report-To":"{\"group\":\"cf-nel\",\"max_age\":604800,\"endpoints\":[{\"url\":\"https://a.nel.cloudflare.com/report/v4?s=McZ7x%2BC9mOjNeyvBWE3OVtUgwAkIKU76JUmy%2FjlQvK3%2BmEE0aRh5BQwn7Q8i4PTP22T5tzAwxaNb96pZM5ft4N4mdwyhSGJd2x3O3iaf2sITSwzUU6sQrp5RGvpQfaNdV19s5hbN%2BbDRd8w8Jg%3D%3D\"}]}","Server":"cloudflare","Transfer-Encoding":"chunked","alt-svc":"h3=\":443\"; ma=86400","cf-cache-status":"DYNAMIC","vary":"rsc, next-router-state-tree, next-router-prefetch, next-router-segment-prefetch","x-hikari-trace":"atl1.1v22","x-railway-edge":"atl1","x-railway-request-id":"wFu6Hg3vQzu_bMMjaP71AA"} | body={"rooms":[{"accessible":true,"description":"Aenean porttitor mauris sit amet lacinia molestie. In posuere accumsan aliquet. Maecenas sit amet nisl massa. Interdum et malesuada fames ac ante.","features":["TV","WiFi","Safe"],"image":"/images/room1.jpg","roomName":"101","roomPrice":100,"roomid":1,"type":"Single"},{"accessible":true,"description":"Vestibulum sollicitudin, lectus ac mollis consequat, lorem orci ultrices tellus, eleifend euismod tortor dui egestas erat. Phasellus et ipsum nisl. ","features":["TV","Radio","Safe"],"image":"/images/room2.jpg","roomName":"102","roomPrice":150,"roomid":2,"type":"Double"},{"accessible":true,"description":"Etiam metus metus, fringilla ac sagittis id, consequat vel neque. Nunc commodo quis nisl nec posuere. Etiam at accumsan ex. ","features":["Radio","WiFi","Safe"],"image":"/images/room3.jpg","roomName":"103","roomPrice":225,"roomid":3,"type":"Suite"},{"accessible":true,"description":"Automated API lifecycle room eeecc9e7.","features":["TV","WiFi","Safe"],"image":"/images/room2.jpg","roomName":"api-eeecc9e7","roomPrice":175,"roomid":16,"type":"Double"}]}
2026-09-26 06:55:39 | INFO     | restful_booker.api.http | HTTP request | method=POST | url=https://automationintesting.online/api/booking | params={} | headers={"Accept":"application/json","Accept-Encoding":"gzip, deflate","Connection":"keep-alive","Content-Type":"application/json","User-Agent":"python-requests/2.34.2"} | cookies={} | body={"bookingdates":{"checkin":"2026-11-25","checkout":"2026-11-27"},"depositpaid":false,"email":"api.b6907799@example.com","firstname":"Api","lastname":"Guestb6907799","phone":"01234567890","roomid":16}
2026-09-26 06:55:39 | INFO     | restful_booker.api.http | HTTP response | method=POST | url=https://automationintesting.online/api/booking | status=201 | elapsed_ms=241.6 | headers={"CF-RAY":"a4105d3ebedca014-DFW","Connection":"keep-alive","Content-Type":"application/json","Date":"Sat, 26 Sep 2026 06:55:39 GMT","Nel":"{\"report_to\":\"cf-nel\",\"success_fraction\":0.0,\"max_age\":604800}","Report-To":"{\"group\":\"cf-nel\",\"max_age\":604800,\"endpoints\":[{\"url\":\"https://a.nel.cloudflare.com/report/v4?s=H0U7u4WvXYk05albbrpvUMdmZ1eR7GV5rpPZCrKjEhshahuJJGbOWMMesihQoSMq9NlZyuEhCHmAIGwAsXBCFerGSEj8MX2igTAGd%2Bje9rKh4huvk8A2PksJPkhtorRw0C7UBXxkv8xseGKR0A%3D%3D\"}]}","Server":"cloudflare","Transfer-Encoding":"chunked","alt-svc":"h3=\":443\"; ma=86400","cf-cache-status":"DYNAMIC","vary":"rsc, next-router-state-tree, next-router-prefetch, next-router-segment-prefetch","x-hikari-trace":"atl1.1v22","x-railway-edge":"atl1","x-railway-request-id":"RmYoYdlZSEm0-9kpqmzx2A"} | body={"bookingdates":{"checkin":"2026-11-25","checkout":"2026-11-27"},"bookingid":12,"depositpaid":false,"firstname":"Api","lastname":"Guestb6907799","roomid":16}
2026-09-26 06:55:39 | INFO     | restful_booker.api.http | HTTP request | method=GET | url=https://automationintesting.online/api/booking | params={"roomid":16} | headers={"Accept":"application/json","Accept-Encoding":"gzip, deflate","Connection":"keep-alive","User-Agent":"python-requests/2.34.2"} | cookies={"token":"<redacted>"} | body={}
2026-09-26 06:55:39 | INFO     | restful_booker.api.http | HTTP response | method=GET | url=https://automationintesting.online/api/booking?roomid=16 | status=200 | elapsed_ms=244.8 | headers={"CF-RAY":"a4105d4039276707-DFW","Connection":"keep-alive","Content-Encoding":"gzip","Content-Type":"application/json","Date":"Sat, 26 Sep 2026 06:55:39 GMT","Nel":"{\"report_to\":\"cf-nel\",\"success_fraction\":0.0,\"max_age\":604800}","Report-To":"{\"group\":\"cf-nel\",\"max_age\":604800,\"endpoints\":[{\"url\":\"https://a.nel.cloudflare.com/report/v4?s=%2FQJ9uCRbDj4JqwvrbiiEYJaNGIuD6r8FzdW9t1Jp3So08CDwhhXCZsWo6wChJqCRjrvSAxVrvJ6GgTPBICat4hBvYGZGjFYbosKtm9vFdDz%2Fyw%2FqKuYKmt%2F2wSG9uow5EQZDPTXBnFNX04PrEA%3D%3D\"}]}","Server":"cloudflare","Transfer-Encoding":"chunked","alt-svc":"h3=\":443\"; ma=86400","cf-cache-status":"DYNAMIC","vary":"rsc, next-router-state-tree, next-router-prefetch, next-router-segment-prefetch","x-hikari-trace":"atl1.1v22","x-railway-edge":"atl1","x-railway-request-id":"Zfihv8nPR-2b2aUpO8poTA"} | body={"bookings":[{"bookingdates":{"checkin":"2026-11-25","checkout":"2026-11-27"},"bookingid":12,"depositpaid":false,"firstname":"Api","lastname":"Guestb6907799","roomid":16}]}
2026-09-26 06:55:39 | INFO     | restful_booker.api.http | HTTP request | method=GET | url=https://automationintesting.online/api/room | params={"checkin":"2026-11-25","checkout":"2026-11-27"} | headers={"Accept":"application/json","Accept-Encoding":"gzip, deflate","Connection":"keep-alive","User-Agent":"python-requests/2.34.2"} | cookies={} | body={}
